date,review_roaster,coffee,rating,link,Roaster Location:,Coffee Origin:,Roast Level:,Agtron:,Est. Price:,Review Date:,Aroma:,Body:,Flavor:,Aftertaste:,With Milk:,Acidity/Structure:,Acidity:
2024-01-04,VERYTIME,Ethiopia Maria Gesha,90,https://www.coffeereview.com/review/ethiopia-maria-gesha/,"Taoyuan, Taiwan","Bench Maji Zone, SNNPR Region, Ethiopia",Light,64/82,NT $350/8 ounces,November 2023,8,8,9,7,,8,
2024-01-04,Buon Caffe,Kenya Machakos AA Top Washed,96,https://www.coffeereview.com/review/kenya-machakos-aa-top-washed/,"Taipei, Taiwan","Machakos County, Kenya",Light,62/82,NT $409/8 ounces,November 2023,9,9,10,9,,9,
2024-01-04,Whatever Coffee,Taiwan Hualien WanMa Coffee Washed Arabica,93,https://www.coffeereview.com/review/taiwan-hualien-wanma-coffee-washed-arabica/,"Hualien City, Taiwan","Hualien, Taiwan",Medium-Light,60/78,"NT $1,000/200 grams",November 2023,9,9,9,8,,8,
2024-01-04,Whatever Coffee,Taiwan Hualien 917 Farm Washed Arabica,93,https://www.coffeereview.com/review/taiwan-hualien-917-farm-washed-arabica/,"Hualien City, Taiwan","Hualien, Taiwan",Light,62/80,"NT $1,000/200 grams",November 2023,9,8,9,8,,9,
2024-01-04,Whatever Coffee,Zhi Zu Coffee Ethiopia Yirgacheffe Natural,93,https://www.coffeereview.com/review/zhi-zu-coffee-ethiopia-yirgacheffe-natural/,"Hualien City, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,58/74,NT $500/200 grams,November 2023,9,9,9,8,,8,
2024-01-04,Whatever Coffee,Zhi Zu Coffee Berry Romance Blend,92,https://www.coffeereview.com/review/zhi-zu-coffee-berry-romance-blend/,"Hualien City, Taiwan",Ethiopia; Nicaragua; Tanzania,Medium-Light,59/67,NT $250/200 grams,November 2023,9,8,9,8,,8,
2024-01-04,Buon Caffe,Pomeranian Espresso Blend,90,https://www.coffeereview.com/review/pomeranian-espresso-blend/,"Taipei, Taiwan",Honduras; Ethiopia; Brazil,Medium-Light,55/73,NT $205/8 ounces,November 2023,8,8,8,7,9,,
2024-01-04,Entrebox,Strawberry Chloris Coffee Blend,92,https://www.coffeereview.com/review/strawberry-chloris-coffee-blend/,"Hong Kong, China",Colombia; China,Medium-Light,60/75,$21.00/250 grams,November 2023,9,8,9,8,,8,
2024-01-04,Entrebox,Perfect Peach Blend,90,https://www.coffeereview.com/review/perfect-peach-blend/,"Hong Kong, China",Ethiopia; China,Medium-Light,57/80,$22.00/250 grams,November 2023,8,8,9,7,,7,
2024-01-04,Tipico Coffee,Honduras La Salsa Gesha,93,https://www.coffeereview.com/review/honduras-la-salsa-gesha/,"Buffalo, New York","El Cedral, Santa Barbara, Honduras",Light,66/82,$40.00/12 ounces,November 2023,9,8,9,8,,9,
2024-01-04,City Boy Coffee,Sphere Coffee Club Guatemala,93,https://www.coffeereview.com/review/sphere-coffee-club-guatemala/,"Long Island City, New York","Atitlan, Guatemala",Medium-Light,58/77,$25.00/250 grams,November 2023,9,9,9,8,,8,
2024-01-04,Tipico Coffee,Guatemala Reserve Las Moritas Red Pacamara,92,https://www.coffeereview.com/review/guatemala-reserve-las-moritas-red-pacamara/,"Buffalo, New York","El Progreso, eastern Guatemala",Light,64/80,$26.00/12 ounces,November 2023,8,9,9,8,,8,
2024-01-04,Tipico Coffee,Guatemala Reserve Las Moritas Yellow Pacamara,92,https://www.coffeereview.com/review/guatemala-reserve-las-moritas-yellow-pacamara-2/,"Buffalo, New York","El Progreso, eastern Guatemala",Light,62/80,$26.00/12 ounces,November 2023,9,8,9,8,,8,
2024-01-04,Kakalove Cafe,Indonesia Sumatra Raja Harimau Lintong Mandheling Espresso,95,https://www.coffeereview.com/review/indonesia-sumatra-raja-harimau-lintong-mandheling-espresso/,"Chia-Yi, Taiwan","Lintong growing region, North Sumatra, Indonesia",Medium-Light,58/77,NT $260/8 ounces,November 2023,9,9,9,9,,,9
2024-01-04,Kakalove Cafe,Ethiopia Washed Guji Bishala 23/02,95,https://www.coffeereview.com/review/ethiopia-washed-guji-bishala-23-02/,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,60/80,NT $350/8 ounces,November 2023,9,9,9,9,,9,
2024-01-04,Kakalove Cafe,Guatemala Washed Huehuetenango Joya Verde Espresso,94,https://www.coffeereview.com/review/guatemala-washed-huehuetenango-joya-verde-espresso/,"Chia-Yi, Taiwan","Huehuetenango, Guatemala",Medium-Light,58/79,NT $220/8 ounces,November 2023,9,9,9,8,9,,
2024-01-04,Kakalove Cafe,Ethiopia Red Honey Guji Uraga Tabe Haro Wachu,94,https://www.coffeereview.com/review/ethiopia-red-honey-guji-uraga-tabe-haro-wachu/,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Medium-Light,58/78,NT $340/8 ounces,November 2023,9,9,9,8,,9,
2024-01-04,Kakalove Cafe,Ethiopia Natural Sidama Bare Tamiru,94,https://www.coffeereview.com/review/ethiopia-natural-sidama-bare-tamiru/,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,64/78,NT $390/8 ounces,November 2023,9,9,9,8,,9,
2024-01-04,Buon Caffe,Ethiopia Yirgacheffe Elatenecha Natural G1,91,https://www.coffeereview.com/review/ethiopia-yirgacheffe-elatenecha-natural-g1/,"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Light,64/82,NT $379/8 ounces,November 2023,9,8,9,7,,8,
2024-01-04,Kakalove Cafe,Ethiopia Washed Sidamo Morea,93,https://www.coffeereview.com/review/ethiopia-washed-sidamo-morea/,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Medium-Light,60/78,NT $300/8 ounces,November 2023,9,8,9,8,,9,
2024-01-04,Bargain Cafe,Ethiopia Sidamo Wild Rose Anaerobic Washed,93,https://www.coffeereview.com/review/ethiopia-sidamo-wild-rose-anaerobic-washed/,"Taitung, Taiwan","Sidamo growing region, south-central Ethiopia",Light,65/80,NT $360/200 grams,November 2023,9,8,9,8,,9,
2024-01-04,Big Shoulders Coffee,Colombia Wilton Benitez Thermal Shock Geisha,96,https://www.coffeereview.com/review/colombia-wilton-benitez-thermal-shock-geisha/,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Medium-Light,60/78,$58.00/8 ounces,November 2023,9,9,10,9,,9,
2024-01-04,Big Shoulders Coffee,Colombia Wilton Benitez Thermal Shock Red Bourbon,95,https://www.coffeereview.com/review/colombia-wilton-benitez-thermal-shock-red-bourbon/,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Medium-Light,60/78,$38.00/8 ounces,November 2023,9,9,9,9,,9,
2024-01-04,Big Shoulders Coffee,Colombia Tolima Genius,94,https://www.coffeereview.com/review/colombia-tolima-genius/,"Chicago, Illinois","Huila Department, Colombia",Light,61/83,$35.00/8 ounces,November 2023,9,9,9,8,,9,
2024-01-04,Big Shoulders Coffee,Colombia Wilton Benitez Thermal Shock Caturra,94,https://www.coffeereview.com/review/colombia-wilton-benitez-thermal-shock-caturra/,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Medium-Light,60/77,$35.00/8 ounces,November 2023,9,9,9,8,,9,
2024-01-04,Buon Caffe,Ethiopia Gediyo Yirgacheffe Chelbesa Premium Red Honey G1,93,https://www.coffeereview.com/review/ethiopia-gediyo-yirgacheffe-chelbesa-premium-red-honey-g1/,"Taipei, Taiwan","Chelchele, Gedeb District, Gedeo Zone, Ethiopia",Light,65/82,NT $419/8 ounces,November 2023,9,9,9,8,,8,
2024-01-04,Buon Caffe,Ethiopia Sidamo Bensa Hamasho Washed G1,92,https://www.coffeereview.com/review/ethiopia-sidamo-bensa-hamasho-washed-g1/,"Taipei, Taiwan","Sidamo growing region, south-central Ethiopia",Light,66/82,NT $399/8 ounces,November 2023,8,8,9,8,,9,
2024-01-04,Buon Caffe,Ecuador Clara Luz Washed,91,https://www.coffeereview.com/review/ecuador-clara-luz-washed/,"Taipei, Taiwan","Quilanga, Loja Province, Ecuador",Medium-Light,58/76,NT $698/100 grams,November 2023,9,8,9,7,,8,
2024-01-04,Hutu Cafe Roastery,Kenya Rumukia FCS Maganjo,93,https://www.coffeereview.com/review/kenya-rumukia-fcs-maganjo/,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,58/75,NT $350/200 grams,November 2023,9,9,9,8,,8,
2024-01-04,Hutu Cafe Roastery,Ethiopia Halo Hartume,93,https://www.coffeereview.com/review/ethiopia-halo-hartume/,"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,58/74,NT $400/200 grams,November 2023,9,8,9,8,,9,
2024-01-04,Hidden Coffee HK,Ethiopia Boyefi Natural,93,https://www.coffeereview.com/review/ethiopia-boyefi-natural/,"Hong Kong, China","Konga, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,58/74,HKD $95/100 grams,November 2023,9,9,9,8,,8,
2024-01-04,Hidden Coffee HK,Hong Kong Blend,93,https://www.coffeereview.com/review/hong-kong-blend/,"Hong Kong, China",Brazil; Honduras; Colombia,Medium-Light,58/75,HKD $196/200 grams,November 2023,9,9,9,8,,8,
2024-01-04,Coffee Please,Ethiopia Natural Yirgacheffe Koke Shalaye Abraham Mengiste,94,https://www.coffeereview.com/review/24015/,"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,60/76,NT $400/8 ounces,October 2023,9,9,9,8,,9,
2024-01-04,GK Coffee,Kenya AA TOP Gicherori,97,https://www.coffeereview.com/review/kenya-aa-top-gicherori/,"Yilan, Taiwan","Embu County, Kenya",Medium-Light,60/78,NT $550/200 grams,October 2023,9,9,10,9,,10,
2024-01-04,GK Coffee,Panama Carmen Geisha Washed Light Roast,95,https://www.coffeereview.com/review/panama-carmen-geisha-washed-light-roast/,"Yilan, Taiwan","Paso Ancho, Panama",Light,62/82,"NT $12,500/100 grams",October 2023,9,9,9,9,,9,
2024-01-04,Roadmap CoffeeWorks,Colombia Luna Azul,94,https://www.coffeereview.com/review/colombia-luna-azul/,"Lexington, Virginia","Santa Bárbara, Antioquia, Colombia",Medium-Light,60/76,$28.00/12 ounces,October 2023,9,9,9,8,,9,
2024-01-04,SkyTop Coffee,Mexico Los Aguacates,95,https://www.coffeereview.com/review/mexico-los-aguacates/,"Manlius, New York","Tenejapa, Chiapas, Mexico",Light,65/82,$42.00/12 ounces,October 2023,9,9,9,9,,9,
2024-01-04,David's Nose,Ethiopia Arbegona Natural 74158,95,https://www.coffeereview.com/review/ethiopia-arbegona-natural-74158/,"Taipei, Taiwan","Sidamo growing region, south-central Ethiopia",Light,64/80,NT $500/8 ounces,October 2023,9,9,9,9,,9,
2024-01-04,David's Nose,Guatemala Nueva Granda Washed Laurina,94,https://www.coffeereview.com/review/guatemala-nueva-granda-washed-laurina/,"Taipei, Taiwan","San Marcos, Guatemala",Light,64/80,"NT $1,000/8 ounces",October 2023,9,9,9,8,,9,
2024-01-04,SkyTop Coffee,Guatemala Atitlan,93,https://www.coffeereview.com/review/guatemala-atitlan-4/,"Manlius, New York","Xojolá, Nahualá, Sololá, Guatemala",Light,66/82,$20.00/12 ounces,October 2023,9,8,9,8,,9,
2024-01-04,SkyTop Coffee,Peru Paltachayoc,93,https://www.coffeereview.com/review/peru-paltachayoc-2/,"Manlius, New York","Paltachayoc, Santa Teresa, La Convención, Cusco, Peru",Medium-Light,58/77,$18.00/12 ounces,October 2023,9,9,9,8,,8,
2024-01-04,SkyTop Coffee,Mexico San Cristobal Decaf,91,https://www.coffeereview.com/review/mexico-san-cristobal-decaf/,"Manlius, New York","San Cristobal, Chiapas, Mexico",Medium-Light,58/64,$18.00/12 ounces,October 2023,8,8,9,8,,8,
2024-01-04,Red Rooster Coffee Roaster,Ethiopia Shantawene Washed,96,https://www.coffeereview.com/review/ethiopia-shantawene-washed-2/,"Floyd, Virginia","Sidamo growing region, south-central Ethiopia",Light,64/82,$22.00/12 ounces,October 2023,9,9,9,9,,9,
2024-01-04,Hula Daddy Kona Coffee,Kona Mocca®,95,https://www.coffeereview.com/review/kona-mocca-6/,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,58/74,$112.95/8 ounces,October 2023,9,9,9,9,,9,
2024-01-04,Red Rooster Coffee Roaster,Ethiopia Worka Sakaro Anaerobic Natural,96,https://www.coffeereview.com/review/ethiopia-worka-sakaro-anaerobic-natural-4/,"Floyd, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,60/78,$23.00/12 ounces,October 2023,9,9,9,10,9,,
2024-01-04,Red Rooster Coffee Roaster,Colombia Finca Chambaku,94,https://www.coffeereview.com/review/colombia-finca-chambaku/,"Floyd, Virginia","Manizales, Caldas, Colombia",Light,62/80,$24.00/12 ounces,October 2023,9,9,9,8,,9,
2024-01-04,Bird Rock Coffee Roasters,Colombia La Siria Gesha,95,https://www.coffeereview.com/review/colombia-la-siria-gesha/,"San Diego, California","La Argentina, Huila Department, Colombia",Medium-Light,60/80,$53.00/8 ounces,October 2023,9,9,9,9,,9,
2024-01-04,Paradise Roasters,Ka‘ū Yellow Caturra Peaberry,94,https://www.coffeereview.com/review/kau-yellow-caturra-peaberry/,"Hilo, Hawaii","Ka‘ū, Big Island of Hawaii",Medium-Light,60/77,$25.00/4 ounces,October 2023,9,9,9,8,,9,
2024-01-04,Lee Dong Coffee,Ethiopia Guji Hambela Tirtira Goyo Natural,94,https://www.coffeereview.com/review/ethiopia-guji-hambela-tirtira-goyo-natural/,"Taichung, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,68/84,NT $250/8 ounces,October 2023,9,9,9,8,,9,
2024-01-04,Drink Coffee Do Stuff,El Salvador Unicorn,94,https://www.coffeereview.com/review/el-salvador-unicorn-2/,"Truckee, California","El Bálsamo Quetzaltepec, El Salvador",Medium-Light,56/78,$24.00/12 ounces,October 2023,9,9,9,8,,9,
2024-01-04,Paradise Roasters,Colombia Pink Bourbon Natural,93,https://www.coffeereview.com/review/colombia-pink-bourbon-natural/,"Hilo, Hawaii","Garzón, Huila Department, Colombia",Light,66/84,$40.00/6 ounces,October 2023,9,8,9,8,,9,
2024-01-04,Drink Coffee Do Stuff,Ethiopia Yirgacheffe Koke,93,https://www.coffeereview.com/review/ethiopia-yirgacheffe-koke-3/,"Truckee, California","Yirgacheffe growing region, south-central Ethiopia",Light,64/80,$24.00/12 ounces,October 2023,9,9,9,8,,8,
2024-01-04,Index Coffee Roasters,Brazil Admilson Jose Galerani Microlot,93,https://www.coffeereview.com/review/brazil-admilson-jose-galerani-microlot/,"Fairfax, Virginia","Mogiana growing region, Sao Paulo State, Brazil",Light,62/80,$19.75/12 ounces,October 2023,9,8,9,8,,9,
2024-01-04,Lee Dong Coffee,Gesha Village Estate Fruity Geisha Green Label Batch Bangi Lot 55,93,https://www.coffeereview.com/review/gesha-village-estate-fruity-geisha-green-label-batch-bangi-lot-55/,"Taichung, Taiwan","Gori Gesha Forest, Bench Maji Zone, SNNPR Region, Ethiopia",Medium-Light,60/74,NT $390/8 ounces,October 2023,9,9,9,8,,8,
2024-01-04,Lee Dong Coffee,Gesha Village Estate Yilu Forest Dimma,92,https://www.coffeereview.com/review/gesha-village-estate-yilu-forest-dimma/,"Taichung, Taiwan","Gori Gesha Forest, Bench Maji Zone, SNNPR Region, Ethiopia",Medium-Light,60/76,NT $520/8 ounces,October 2023,8,9,9,8,,8,
2024-01-04,Lee Dong Coffee,Guatemala La Minita Antigua La Flor del Cafe,91,https://www.coffeereview.com/review/guatemala-la-minita-antigua-la-flor-del-cafe/,"Taichung, Taiwan","Antigua, Guatemala",Light,62/80,NT $250/8 ounces,October 2023,8,9,9,7,,8,
2024-01-04,Lee Dong Coffee,Colombia Cauca Finca El Paraiso Double Anaerobic Flor Lichi,93,https://www.coffeereview.com/review/colombia-cauca-finca-el-paraiso-double-anaerobic-flor-lichi/,"Taichung, Taiwan","Cauca Department, Colombia",Light,66/84,NT $520/8 ounces,October 2023,9,9,9,8,,8,
2024-01-04,Rusty Dog Coffee,Costa Rica La Guaca Microlot Natural,93,https://www.coffeereview.com/review/costa-rica-la-guaca-microlot-natural/,"Madison, Wisconsin","Rivas District, Chirripo Region, Costa Rica",Medium-Light,61/78,$20.00/12 ounces,October 2023,9,9,9,8,,8,
2024-01-04,Temple Coffee,Anniversary Blend,93,https://www.coffeereview.com/review/anniversary-blend-2/,"Sacramento, California",Kenya; Costa Rica,Medium-Light,60/74,$23.00/12 ounces,October 2023,9,8,9,8,,9,
2024-01-04,Euphora Coffee,Ethiopia Guji Euphora Special Honey Lot,94,https://www.coffeereview.com/review/ethiopia-guji-euphora-special-honey-lot/,"Taipei, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",Medium-Light,58/72,$12.00/8 ounces,October 2023,9,9,9,9,,8,
2024-01-04,Temple Coffee,Guatemala Las Colinas,92,https://www.coffeereview.com/review/guatemala-las-colinas/,"Sacramento, California","Cubulco, Guatemala",Medium-Light,62/78,$22.00/12 ounces,October 2023,8,9,9,8,,8,
2024-01-04,Bluekoff Company,Thai Single-Origin A Washed Process Espresso,93,https://www.coffeereview.com/review/thai-single-origin-a-washed-process-espresso/,"Bangkok, Thailand","Doi Chang, Chiang Rai Province, Thailand",Medium-Light,56/72,$5.00/250 grams,October 2023,9,8,9,8,9,,
2024-01-04,Yi-Chi Coffee,Colombia Geisha Charlotte,93,https://www.coffeereview.com/review/colombia-geisha-charlotte/,"Changua, Taiwan","Vera Province, Huila Department, Colombia",Medium-Light,58/78,NT $670/230 grams,October 2023,9,8,9,8,,9,
2024-01-04,Yi-Chi Coffee,Canet Chopard Raisin Honey,91,https://www.coffeereview.com/review/canet-chopard-raisin-honey/,"Changua, Taiwan","Tarrazu growing region, Costa Rica",Medium-Light,60/78,NT $800/230 grams,October 2023,8,8,9,8,,8,
2024-01-04,JBC Coffee Roasters,Ichamama Kenya,95,https://www.coffeereview.com/review/ichamama-kenya-2/,"Madison, Wisconsin","Nyeri County, Central Province, Kenya",Medium-Light,59/75,$22.00/12 ounces,October 2023,9,9,9,9,,9,
2024-01-04,JBC Coffee Roasters,La Candelilla Geisha Natural Costa Rica,95,https://www.coffeereview.com/review/la-candelilla-geisha-natural-costa-rica/,"Madison, Wisconsin","Tarrazú, Costa Rica",Medium-Light,59/77,$19.00/8 ounces,October 2023,9,9,9,9,,9,
2024-01-04,JBC Coffee Roasters,El Lechero Peru,94,https://www.coffeereview.com/review/el-lechero-peru/,"Madison, Wisconsin","El Carmen Cautivo, Tabaconas, Cajamarca, Peru",Medium-Light,59/77,$19.00/12 ounces,October 2023,9,9,9,8,,9,
2024-01-04,Corvus Coffee,Colombia El Roble Natural Carbonic Java,95,https://www.coffeereview.com/review/colombia-el-roble-natural-carbonic-java/,"Denver, Colorado","Quindio Department, Colombia",Light,63/81,$31.00/8 ounces,October 2023,9,9,9,9,,9,
2024-01-04,Chromatic Coffee,Colombia Nestor Lasso Sidra,95,https://www.coffeereview.com/review/colombia-nestor-lasso-sidra/,"San Jose, California","Bruselas, Pitalito, Huila Department, Colombia",Light,62/83,$32.99/8 ounces,October 2023,9,9,9,9,,9,
2024-01-04,Kakalove Cafe,Colombia Yeast Anaerobic Washed Las Flores Bourbon Sidra,95,https://www.coffeereview.com/review/colombia-yeast-anaerobic-washed-las-flores-bourbon-sidra/,"Chia-Yi, Taiwan","Huila Department, Colombia",Light,62/81,NT $550/8 ounces,October 2023,9,9,9,9,,9,
2024-01-04,Euphora Coffee,Ecuador Cruz Loma Sidra Anaerobic Euphora Special Lot,95,https://www.coffeereview.com/review/ecuador-cruz-loma-sidra-anaerobic-euphora-special-lot/,"Taipei, Taiwan","San José de Minas, Pichincha Province, Ecuador",Light,64/80,$16.00/4 ounces,October 2023,9,9,9,9,,9,
2024-01-04,GK Coffee,Colombia El Roble Chiroso Washed,94,https://www.coffeereview.com/review/colombia-el-roble-chiroso-washed/,"Yilan, Taiwan","Quindio Department, Colombia",Medium-Light,58/78,NT $650/200 grams,October 2023,9,9,9,8,,9,
2024-01-04,Equator Coffees,Guatemala El Injerto SL28,94,https://www.coffeereview.com/review/guatemala-el-injerto-sl28/,"San Rafael, California","La Libertad, Huehuetenango Department, Guatemala",Medium-Light,62/79,$18.00/6 ounces,October 2023,9,9,9,8,,9,
2024-01-04,SOT Coffee Roaster,Colombia Wush Wush Dynamic Natural,93,https://www.coffeereview.com/review/colombia-wush-wush-dynamic-natural-2/,"Osaka, Japan","San Agustín, Huila Department, Colombia",Light,72/90,$22.65/100 grams,October 2023,9,8,9,8,,9,
2024-01-04,Fulcrum Coffee Roasters,Costa Rica Las Lajas Milenio,93,https://www.coffeereview.com/review/costa-rica-las-lajas-milenio/,"Seattle, Washington","Sabanilla de Alajuela, Central Valley, Costa Rica",Medium-Light,60/78,$17.00/12 ounces,October 2023,9,9,9,8,,8,
2024-01-04,Magnolia Coffee,Colombia Finca El Ventilador Pink Bourbon Anaerobic Natural,92,https://www.coffeereview.com/review/colombia-finca-el-ventilador-pink-bourbon-anaerobic-natural/,"Charlotte, North Carolina","Pitalito, Huila Department, Colombia",Light,62/84,$24.00/12 ounces,October 2023,8,9,9,8,,8,
2024-01-04,Peach Coffee Roasters,Colombia El Diviso Sidra Natural,92,https://www.coffeereview.com/review/colombia-el-diviso-sidra-natural/,"Johns Creek, Georgia","Bruselas, Pitalito, Huila Department, Colombia",Light,63/88,$30.00/12 ounces,October 2023,9,8,9,8,,8,
2024-01-04,Branch Street Coffee Roasters,Ethiopia Yirgacheffe Natural Anaerobic,93,https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-anaerobic/,"Youngstown, Ohio","Gedeb District, Gedeo Zone, southern Ethiopia",Light,64/84,$20.00/12 ounces,October 2023,9,8,9,8,,9,
